source,label,subclass,group_id,file,origin_file
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172513,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0514.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0514.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172513,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0699.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0699.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172513,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0884.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172513__0884.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0253.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0253.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0430.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0430.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0607.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0607.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0784.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0784.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_172851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0961.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_172851__0961.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173329,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0154.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0154.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173329,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0344.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0344.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173329,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0535.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0535.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173329,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0726.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0726.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173329,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0916.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173329__0916.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173615,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0159.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0159.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173615,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0358.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0358.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173615,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0557.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0557.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173615,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0756.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0756.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_173615,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0955.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_173615__0955.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174200,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0158.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0158.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174200,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0344.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0344.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174200,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0530.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0530.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174200,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0715.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0715.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174200,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0901.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174200__0901.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0188.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0188.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0371.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0371.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0554.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0554.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0738.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0738.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174439,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0921.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174439__0921.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174711,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0148.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0148.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174711,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0325.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0325.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174711,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0502.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0502.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174711,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0680.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0680.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_174711,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0857.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_174711__0857.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175000,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0135.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0135.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175000,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0333.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0333.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175000,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0531.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0531.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175000,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0729.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0729.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175000,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0927.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175000__0927.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0143.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0143.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0326.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0326.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0509.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0509.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0693.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0693.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0876.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175506__0876.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175703,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0138.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0138.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175703,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0322.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0322.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175703,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0506.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0506.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175703,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0690.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0690.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175703,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0874.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175703__0874.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175905,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0157.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0157.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175905,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0333.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0333.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175905,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0509.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0509.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175905,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0685.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0685.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_175905,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0861.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_175905__0861.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0116.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0116.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0300.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0300.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0484.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0484.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0668.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0668.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180506,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0852.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180506__0852.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180722,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0139.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0139.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180722,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0325.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0325.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180722,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0510.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0510.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180722,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0695.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0695.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_180722,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0881.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_180722__0881.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_181139,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0159.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0159.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_181139,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0345.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0345.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_181139,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0531.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0531.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_181139,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0717.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0717.jpg
recordings_aux,UXO,100lbs_aircraft_bomb,2023-09-20_181139,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_combined_optical_v1_lite\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0903.jpg,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\100lbs_aircraft_bomb\100lbs_bomb__2023-09-20_181139__0903.jpg
